観測所ID,地点名,かな,都道府県,地方,緯度,経度,標高(m),種別,観測要素,気象庁ページURL,状態,観測期間
87492,油津,アブラツ,宮崎県,九州,31.578333,131.406667,3,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=87&block_no=47835&year=&month=&day=&view=,現役,
87501,串間,クシマ,宮崎県,九州,31.465,131.22,20,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=87&block_no=0872&year=&month=&day=&view=,現役,
88061,阿久根,アクネ,鹿児島県,九州,32.026667,130.2,40,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47823&year=&month=&day=&view=,現役,
88081,大口,オオクチ,鹿児島県,九州,32.046667,130.626667,175,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0875&year=&month=&day=&view=,現役,
88107,さつま柏原,サツマカシワバル,鹿児島県,九州,31.916667,130.455,59,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0878&year=&month=&day=&view=,現役,
88131,中甑,ナカコシキ,鹿児島県,九州,31.835,129.866667,10,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0879&year=&month=&day=&view=,現役,
88151,川内,センダイ,鹿児島県,九州,31.833333,130.315,5,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0880&year=&month=&day=&view=,現役,
88166,溝辺,ミゾベ：鹿児島空港,鹿児島県,九州,31.803333,130.718333,272,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0881&year=&month=&day=&view=,現役,
88261,東市来,ヒガシイチキ,鹿児島県,九州,31.668333,130.328333,40,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0883&year=&month=&day=&view=,現役,
88286,牧之原,マキノハラ,鹿児島県,九州,31.661667,130.843333,387,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0935&year=&month=&day=&view=,現役,
88317,鹿児島,カゴシマ,鹿児島県,九州,31.555,130.546667,4,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47827&year=&month=&day=&view=,現役,
88331,輝北,キホク,鹿児島県,九州,31.588333,130.855,360,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1146&year=&month=&day=&view=,現役,
88371,加世田,カセダ,鹿児島県,九州,31.415,130.325,9,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0887&year=&month=&day=&view=,現役,
88406,志布志,シブシ,鹿児島県,九州,31.478333,131.095,70,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0936&year=&month=&day=&view=,現役,
88432,喜入,キイレ,鹿児島県,九州,31.386667,130.54,4,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0890&year=&month=&day=&view=,現役,
88442,鹿屋,カノヤ,鹿児島県,九州,31.391667,130.863333,63,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0937&year=&month=&day=&view=,現役,
88447,肝付前田,キモツキマエダ,鹿児島県,九州,31.34,130.938333,31,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1181&year=&month=&day=&view=,現役,
88466,枕崎,マクラザキ,鹿児島県,九州,31.271667,130.291667,30,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47831&year=&month=&day=&view=,現役,
88486,指宿,イブスキ,鹿児島県,九州,31.25,130.636667,5,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0893&year=&month=&day=&view=,現役,
88506,内之浦,ウチノウラ,鹿児島県,九州,31.276667,131.055,8,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0895&year=&month=&day=&view=,現役,
88536,田代,タシロ,鹿児島県,九州,31.198333,130.843333,182,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1136&year=&month=&day=&view=,現役,
88612,種子島,タネガシマ,鹿児島県,九州,30.72,130.981667,25,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47837&year=&month=&day=&view=,現役,
88621,中種子,ナカタネ：種子島空港,鹿児島県,九州,30.605,130.991667,234,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0897&year=&month=&day=&view=,現役,
88666,上中,カミナカ,鹿児島県,九州,30.406667,130.901667,150,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0898&year=&month=&day=&view=,現役,
88686,屋久島,ヤクシマ：屋久島空港,鹿児島県,九州,30.385,130.658333,37,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47836&year=&month=&day=&view=,現役,
88706,尾之間,オノアイダ,鹿児島県,九州,30.235,130.555,60,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0899&year=&month=&day=&view=,現役,
88736,中之島,ナカノシマ,鹿児島県,九州,29.84,129.866667,220,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1540&year=&month=&day=&view=,現役,
88821,笠利,カサリ：奄美空港,鹿児島県,九州,28.43,129.711667,4,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1520&year=&month=&day=&view=,現役,
88837,名瀬,ナゼ,鹿児島県,九州,28.385,129.493333,3,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47909&year=&month=&day=&view=,現役,
88851,喜界島,キカイジマ：喜界空港,鹿児島県,九州,28.32,129.926667,5,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1296&year=&month=&day=&view=,現役,
88901,古仁屋,コニヤ,鹿児島県,九州,28.143333,129.315,2,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=0980&year=&month=&day=&view=,現役,
88931,天城,アマギ：徳之島空港,鹿児島県,九州,27.835,128.88,2,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1542&year=&month=&day=&view=,現役,
88956,伊仙,イセン,鹿児島県,九州,27.676667,128.973333,44,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1139&year=&month=&day=&view=,現役,
88971,沖永良部,オキノエラブ：沖永良部空港,鹿児島県,九州,27.431667,128.705,27,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=47942&year=&month=&day=&view=,現役,
88986,与論島,ヨロンジマ：与論空港,鹿児島県,九州,27.043333,128.401667,14,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=88&block_no=1277&year=&month=&day=&view=,現役,
91011,伊是名,イゼナ,沖縄県,沖縄,26.948333,127.94,14,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1147&year=&month=&day=&view=,現役,
91021,奥,オク,沖縄県,沖縄,26.835,128.271667,232,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=0901&year=&month=&day=&view=,現役,
91107,名護,ナゴ,沖縄県,沖縄,26.593333,127.965,6,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47940&year=&month=&day=&view=,現役,
91141,北原,キタハラ：久米島空港,沖縄県,沖縄,26.363333,126.713333,7,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1534&year=&month=&day=&view=,現役,
91146,久米島,クメジマ,沖縄県,沖縄,26.336667,126.803333,5,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47929&year=&month=&day=&view=,現役,
91166,宮城島,ミヤギジマ,沖縄県,沖縄,26.363333,127.971667,100,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1596&year=&month=&day=&view=,現役,
91181,渡嘉敷,トカシキ,沖縄県,沖縄,26.21,127.363333,220,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1152&year=&month=&day=&view=,現役,
91197,那覇,ナハ,沖縄県,沖縄,26.206667,127.686667,28,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47936&year=&month=&day=&view=,現役,
91236,安次嶺,アシミネ：那覇空港,沖縄県,沖縄,26.193333,127.638333,3,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1482&year=&month=&day=&view=,現役,
91241,糸数,イトカズ,沖縄県,沖縄,26.153333,127.765,186,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=0909&year=&month=&day=&view=,現役,
92006,北大東,キタダイトウ：北大東空港,沖縄県,沖縄,25.943333,131.326667,22,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1517&year=&month=&day=&view=,現役,
92011,南大東,ミナミダイトウ,沖縄県,沖縄,25.828333,131.228333,15,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47945&year=&month=&day=&view=,現役,
92012,旧東,キュウトウ：南大東空港,沖縄県,沖縄,25.846667,131.263333,48,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1518&year=&month=&day=&view=,現役,
93012,下地島,シモジシマ：下地島空港,沖縄県,沖縄,24.826667,125.143333,8,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1490&year=&month=&day=&view=,現役,
93041,宮古島,ミヤコジマ,沖縄県,沖縄,24.793333,125.278333,39,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47927&year=&month=&day=&view=,現役,
93042,鏡原,カガミハラ：宮古空港,沖縄県,沖縄,24.781667,125.295,43,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1483&year=&month=&day=&view=,現役,
93062,仲筋,ナカスジ：多良間空港,沖縄県,沖縄,24.653333,124.675,10,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1491&year=&month=&day=&view=,現役,
94001,伊原間,イバルマ,沖縄県,沖縄,24.506667,124.28,11,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1145&year=&month=&day=&view=,現役,
94011,所野,トコロノ：与那国空港,沖縄県,沖縄,24.466667,122.978333,15,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1493&year=&month=&day=&view=,現役,
94017,与那国島,ヨナグニジマ,沖縄県,沖縄,24.466667,123.01,30,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47912&year=&month=&day=&view=,現役,
94062,西表島,イリオモテジマ,沖縄県,沖縄,24.426667,123.765,10,気象台等,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47917&year=&month=&day=&view=,現役,
94081,石垣島,イシガキジマ,沖縄県,沖縄,24.336667,124.163333,6,気象台等,気温 / 降水量 / 風 / 日照時間 / 積雪 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=47918&year=&month=&day=&view=,現役,
94086,盛山,モリヤマ：石垣空港,沖縄県,沖縄,24.395,124.245,31,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1639&year=&month=&day=&view=,現役,
94101,大原,オオハラ,沖縄県,沖縄,24.265,123.871667,33,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1251&year=&month=&day=&view=,現役,
94116,波照間,ハテルマ,沖縄県,沖縄,24.055,123.766667,38,アメダス,気温 / 降水量 / 風 / 日照時間 / 湿度,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=91&block_no=1354&year=&month=&day=&view=,現役,
H627,筑波山,ツクバサン,茨城県,関東,36.2183,140.0967,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=40&block_no=1082&year=&month=&day=&view=,廃止済み,1961-01-01 〜 1976-12-31
H650,亀山,カメヤマ,三重県,近畿,34.8517,136.4633,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1966-12-31
H673,富崎,トミサキ,千葉県,関東,34.92,139.83,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1968-12-31
H676,新島,ニイジマ,東京都,関東,34.37,139.2467,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1966-12-31
H751,伊吹山,イブキヤマ,滋賀県,近畿,35.4183,136.4133,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=60&block_no=47751&year=&month=&day=&view=,廃止済み,1961-01-01 〜 2001-03-31
H763,防府,ホウフ,山口県,中国,34.0517,131.53,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1966-12-31
H816,富江,トミエ,長崎県,九州,32.62,128.7633,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1962-12-31
H821,阿蘇山,アソサン,熊本県,九州,32.88,131.0733,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=86&block_no=47821&year=&month=&day=&view=,廃止済み,1961-01-01 〜 2017-12-11
H894,剣山,ツルギサン,徳島県,四国,33.8533,134.0967,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間 / 積雪,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=71&block_no=47894&year=&month=&day=&view=,廃止済み,1961-01-01 〜 2001-03-31
H941,沖永良部,オキノエラブ,鹿児島県,九州,27.3367,128.58,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1969-12-31
H963,鳥島,トリシマ,東京都,関東,30.4867,140.2967,,気象官署,気温 / 降水量 / 風 / 湿度 / 日照時間,,廃止済み,1961-01-01 〜 1965-12-31
11011,船泊,フナドマリ,北海道,北海道,45.437,141.035,8,アメダス,気温 / 降水量 / 風 / 日照時間,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=11&block_no=1207&year=&month=&day=&view=,廃止済み,1977-10-21 〜 2003-10-16
11012,幌泊,ホロドマリ,北海道,北海道,45.455,141.038,27,アメダス,気温 / 降水量 / 風,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=11&block_no=1593&year=&month=&day=&view=,廃止済み,2003-01-01 〜 2009-04-08
14171,西野幌,ニシノッポロ,北海道,北海道,43.043,141.54,22,アメダス,気温 / 降水量 / 風 / 日照時間,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=14&block_no=1076&year=&month=&day=&view=,廃止済み,1975-09-30 〜 2000-10-31
18206,計根別,ケネベツ,北海道,北海道,43.485,144.808,110,アメダス,気温 / 降水量 / 風 / 日照時間,https://www.data.jma.go.jp/stats/etrn/index.php?prec_no=18&block_no=0087&year=&month=&day=&view=,廃止済み,1974-11-01 〜 2003-10-16
31281,六ケ所,ロッカショ,青森県,東北,40.953,141.317,57,アメダス,気温 / 降水量 / 風 / 日照時間,,廃止済み,1975-05-21 〜 1982-09-21
31331,野辺地,ノヘジ,青森県,東北,40.85,141.105,43,アメダス,気温 / 降水量 / 風 / 日照時間 / 積雪,,廃止済み,1974-11-01 〜 2008-11-21
31661,休屋,ヤスミヤ,青森県,東北,40.427,140.893,405,アメダス,気温 / 降水量 / 風 / 日照時間,,廃止済み,1974-11-01 〜 1982-10-14
